127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/fonts/open-sans-normal.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/font/dripicons.ttf HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/font/entypo.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/skin-select/skin-select.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/slidebars/slidebars.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/newsticker/jquery.newsTicker.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/custom/scriptbreaker-multiple-accordion-1.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/skin-select/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/clock/date.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/nano/jquery.nanoscroller.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/tip/jquery.tooltipster.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/fonts/fontawesome-webfont.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/search/jquery.quicksearch.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/pace/pace.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/gage/jquery.easypiechart.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/chart/jquery.sparkline.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/fonts/open-sans-light.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/fonts/open-sans-bold.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/gage/raphael.2.1.0.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:04 -0300] "GET /viatge/resources/js/clock/jquery.clock.js HTTP/1.1" 304 -
